bioID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
morroan01,Anthony,Anthony,Jarrad,Morrow,,,,,G,0,0,77,210,Georgia Tech,,9/27/1985,Charlotte,NC,USA,Charlotte Latin,Charlotte  ,NC,USA,0000-00-00,B
nachbbo01,Bostjan,Bostjan,,Nachbar,,,,,F,0,0,81,221,none,,7/3/1980,Slovenj Gradec,,SLV,,,,,0000-00-00,W
ndongbo01,Boniface,Boniface,,N'Dong,,,,,C,0,0,84,205,none,,9/3/1977,Mbour,,SEN,,,,,0000-00-00,B
nelsode01,DeMarcus,DeMarcus,De'Juan,Nelson,,,,,G,0,0,76,200,Duke,,11/2/1985,Oakland,CA,USA,Sheldon,Vallejo,CA,USA,0000-00-00,B
nichode01,Demetris,Demetris,Tiaunt,Nichols,,,,,F,0,0,80,216,Syracuse,,9/4/1984,Boston,MA,USA,St. Andrews,Barrington,RI,USA,0000-00-00,B
noahjo01,Joakim,Joakim,Simon,Noah,,,,,F-C,0,0,83,230,Florida,,2/25/1985,New York,NY,USA,Lawrenceville School / Poly Prep Country Day School,Lawrenceville / Brooklyn,NJ / NY,USA,0000-00-00,B
noelpa01,Paul,Paul,Wendel,Noel,,,,,F,0,0,76,185,Kentucky,,8/17/1924,Midway,KY,USA,Midway,Midway,KY,USA,11/16/2005,W
oneilmi01,Mike,Mike,,O'Neill,,,,,F,0,0,75,210,California,San Francisco CC,0000-00-00,,,,,,,,0000-00-00,W
palmeer01,Errol,Errol,,Palmer,,,,,F,0,0,77,195,DePaul,,0000-00-00,,,,Harlan,Chicago,IL,USA,0000-00-00,B
pargoje01,Jeremy,Jeremy,,Pargo,,,,,G,0,0,74,210,Gonzaga,,3/17/1986,Chicago,IL,USA,Paul Robeson,Chicago,IL,USA,0000-00-00,B
pastuge01,George,George,A.,Pastushok,,,,,G,0,0,73,195,St. John's (NY),Manhattan?,7/13/1922,,,,Alexander Hamilton,Brooklyn,NY,USA,12/12/2003,W
pecheol01,Oleksiy,Oleksiy,,Pecherov,,,,,C-F,0,0,84,210,none,,12/8/1985,Donestk,,UKR,,,,,0000-00-00,W
pendeje02,Jeff,Jeff,Curtis,Pendergraph,,,,,F,0,0,82,240,Arizona State,,4/29/1987,Etiwanda,CA,USA,Etiwanda,Etiwanda,CA,USA,0000-00-00,B
perovko01,Kosta,Kosta,,Perovic,,,,,C,0,0,86,240,University Braca Karic,,2/19/1985,Osijek,,CRO,,,,,0000-00-00,W
pilchjo01,John,John,A.,Pilch,,,,,F,0,0,75,185,Wyoming,,8/11/1925,Sheridan,WY,USA,Thermopolis,Thermopolis,WY,USA,6/14/1991,W
pinknke01,Kevinn,Kevinn,,Pinkney,,,,,F,0,0,82,245,Nevada-Reno,,12/12/1979,Colton,CA,USA,Colton,Colton,CA,USA,0000-00-00,B
poweljo01,Josh,Josh,,Powell,,,,,F,0,0,81,225,North Carolina State,,12/5/1983,Charleston,SC,USA,Riverdale,Riverdale,GA,USA,0000-00-00,B
powelka01,Kasib,Kasib,,Powell,,,,,F,0,0,79,215,Texas Tech,,3/18/1981,Teaneck,NJ,USA,Teaneck ,Teaneck ,NJ,USA,0000-00-00,B
powelro01,Roger,Roger,,Powell,,,Jr.,,F,0,0,78,225,Illinois,,6/26/1984,Joliet,IL,USA,Joliet,Joliet,IL,USA,0000-00-00,B
pughro01,Roy,Roy,,Pugh,,,,,C-F,0,0,78,210,SMU,,10/16/1922,Jacksonville,TX,USA,Athens,Athens,TX,USA,8/3/2006,W
randoan01,Anthony,Anthony,Erwin,Randolph,,,Jr.,,F,0,0,82,210,Louisiana State,,7/15/1989,Wuerzburg,,GER,Serrano / Little Rock Catholic / Woodrow Wilson,Phelan / Little Rock / Dallas,CA / AR / TX,USA,0000-00-00,B
reaco01,Connie,Connie,Mack,Rea,,,,,G-F,0,0,75,175,Centenary,Vanderbilt,1/27/1931,,,,Central ,Fort Wayne,IN,USA,0000-00-00,W
richach01,Chris,Chris,,Richard,,,,,F,0,0,81,255,Florida,,12/25/1984,Lakeland,FL,USA,Kathleen Senior,Lakeland,FL ,USA,0000-00-00,B
richaje01,Jeremy,Jeremy,Terrell,Richardson,,,,,F,0,0,79,190,Delta State,Copiah-Lincoln CC,2/11/1983,Allentown,PA,USA,Zachary,Zachary,LA,USA,0000-00-00,B
robined01,Eddie,Eddie,B.,Robinson,,,Jr.,,G-F,0,0,80,204,Central Oklahoma,Trinity Valley CC / Brown Mackie JC,4/19/1976,Flint,MI,USA,Flint Northern,Flint,MI,USA,0000-00-00,B
rosede01,Derrick,Derrick,Martell,Rose,,,,,G,0,0,75,190,Memphis ,,10/4/1988,Chicago,IL,USA,Simeon,Chicago,IL,USA,0000-00-00,B
russewa02,,Walker,,Russell,,,Jr.,,G,0,0,72,170,Jacksonville State,,10/6/1982,Pontiac,MI,USA,Rochester,Rochester,MI,USA,0000-00-00,B
sallejo01,John,John,Thomas,Salley,,,,Spider,F-C,0,0,83,230,Georgia Tech,,6/16/1964,Brooklyn,NY,USA,Canarsie,Brooklyn,NY,USA,0000-00-00,B
sampsja01,Jamal,Jamal,Wesley,Sampson,,,,,F-C,0,0,83,235,California,,5/5/1983,Inglewood,CA,USA,Mater Dei,Santa Ana,CA,USA,0000-00-00,B
sessira01,Ramon,Ramon,,Sessions,,,,,G,0,0,75,190,Nevada-Reno,,4/11/1986,Myrtle Beach,SC,USA,Myrtle Beach,Myrtle Beach,SC,USA,0000-00-00,B
sharpwa01,Walter,Walter,L.,Sharpe,,,III,,F,0,0,81,245,Alabama-Birmingham,Mississippi State,7/18/1986,Huntsville,AL,USA,A.H. Parker,Birmingham,AL,USA,0000-00-00,B
shumpim01,Iman,Iman,Asante,Shumpert,,,,,G,0,0,77,220,Georgia Tech,,6/12/1990,Oak Park,IL,USA,Oak Park and River Forest,Oak Park,IL,USA,0000-00-00,B
simsbo02,,Bob,,Sims,,,,,C-F,0,0,78,220,Western Michigan,Michigan,0000-00-00,,,,,,,,0000-00-00,W
simsco01,Courtney,Courtney,Garland,Sims,,,,,C,0,0,83,245,Michigan,,10/21/1983,Roslindale,MA,USA,Noble and Greenough School,Dedham,MA,USA,0000-00-00,B
singlse01,Sean,Sean,Michael-Eli,Singletary,,,,,G,0,0,72,185,Virginia,,9/6/1985,Philadelphia,PA,USA,Perkiomen / William Penn Charter School,Pennsburg / Philadelphia,PA,USA,0000-00-00,B
smithja01,Jabari,Jabari,Montsho,Smith,,,,Big Nasty,C,0,0,83,240,Louisiana State,Atlanta Metropolitan JC,2/12/1977,Atlanta,GA,USA,Booker T. Washington,Atlanta,GA,USA,0000-00-00,B
smithja02,Jason,Jason,Victor,Smith,,,,,F,0,0,84,240,Colorado State,,3/2/1986,Greeley,CO,USA,Platte Valley,Kersey,CO,USA,0000-00-00,W
smithpe01,Pete,Pete,,Smith,,,,,F,0,0,78,205,Pepperdine,Cincinnati/Valdosta State,0000-00-00,,,,,,,,0000-00-00,B
smithwi03,,William,T.,Smith,,,,Wee Willie,C,0,0,77,230,none,,4/22/1911,Montgomery,AL,USA,East Tech,Cleveland,OH,USA,3/14/1992,B
spanova01,Vassilis,Vassilis,,Spanoulis,,,,,G,0,0,76,188,none,,7/8/1982,Larissa,,GRE,,,,,0000-00-00,W
speigma01,Marreese,Marreese,,Speights,,,,,C,0,0,82,245,Florida,,8/4/1987,St. Petersburg,FL,USA,Gibbs / Admiral Farragut Academy / Hargrave Military Academy,St. Petersburg / St. Petersburg / Chatham,FL / FL / VA,USA,0000-00-00,B
stollra01,Randy,Randy,C.,Stoll,,,,,C-F,0,0,79,235,Washington State,,0000-00-00,Seattle,WA,USA,Bellevue,Bellevue,WA,USA,0000-00-00,W
stuckro01,Rodney,Rodney,Norvell,Stuckey,,,,Hot Rod,G,0,0,77,205,Eastern Washington,,4/21/1986,Seattle,WA,USA,Kentwood,Kent,WA,USA,0000-00-00,B
summeda01,DaJuan,DaJuan,Michael,Summers,,,,,F,0,0,80,240,Georgetown,,1/24/1988,Baltimore,MD,USA,McDonogh School,Owings Mills,MD,USA,0000-00-00,B
swainbe01,Bennie,Bennie,Samuel,Swain,,,,Ben,F,0,0,80,220,Texas Southern,,12/16/1930,Talladega,AL,USA,Westside,Talladega,AL,USA,6/19/2008,B
tayloje02,Jermaine,Jermaine,,Taylor,,,,,G-F,0,0,76,210,Central Florida,,12/8/1986,Tavares,FL,USA,Tavares,Tavares,FL,USA,0000-00-00,B
templga01,Garrett,Garrett,Bartholomew,Temple,,,,,G,0,0,78,190,LSU,,5/8/1986,Baton Rouge,LA,USA,University,Baton Rouge,LA,USA,0000-00-00,B
thabeha01,Hasheem,Hasheem,,Thabeet,,Hashim Thabit Manka,,,C,0,0,87,267,Connecticut,,2/16/1987,Dar es Salaam,,TAN,Cypress Christian,Houston,TX,USA,0000-00-00,B
thomawi01,Willis,Willis,,Thomas,,,,Lefty,G,0,0,74,185,Tennessee State,Harbor JC,0000-00-00,,,,Jefferson,Los Angeles,CA,USA,0000-00-00,B
thompja02,Jason,Jason,Carlton,Thompson,,,,,F,0,0,83,250,Rider,,7/21/1986,Camden,NJ,USA,Lenape,Mt. Laurel,NJ,USA,0000-00-00,B
thornal01,Al,Al,,Thornton,,,,,F,0,0,79,220,Florida State,,12/7/1983,Perry,GA,USA,Perry,Perry,GA,USA,0000-00-00,B
thornma01,Marcus,Marcus,Terrell,Thornton,,,,,G,0,0,76,205,LSU,,6/5/1987,Baton Rouge,LA,USA,Tara,Baton Rouge,LA,USA,0000-00-00,B
toddro01,Rolland,Rolland,,Todd,,,,,G,0,0,75,185,Fresno State,Sequoia JC,4/26/1934,Porterville,CA,USA,Mt. Whitney,Visalia,CA,USA,0000-00-00,W
tollian01,Anthony,Anthony,Lamar,Tolliver,,,,,C,0,0,80,240,Creighton,,6/1/1985,Springfield,MO,USA,Kickapoo,Springfield,MO ,USA,0000-00-00,B
tuckeal02,Alando,Alando,Forest,Tucker,,,,,F,0,0,78,205,Wisconsin,,2/11/1984,Lockport,IL,USA,Lockport Township,Lockport,IL,USA,0000-00-00,B
turnega01,Gary,Gary,D.,Turner,,,,,F,0,0,79,200,TCU,Paris JC,0000-00-00,,,,Fort Worth Tech,Fort Worth,TX,USA,0000-00-00,W
vardara01,Ratko,Ratko,,Varda,,,,,C,0,0,85,260,none,,6/5/1979,Bosanka Gradiska,,BOS,,,,,0000-00-00,W
varejan01,Anderson,Anderson,Franca,Varejao,,,,,F,0,0,82,230,none,,11/28/1982,Santa Teresa,,BRA,,,,,0000-00-00,W
vromaja01,Jackson,Jackson,,Vroman,,,,,F-C,0,0,82,220,Iowa State,Snow JC,1/6/1981,Laguna,CA,USA,Viewmont + 4 others,Bountiful,UT,USA,0000-00-00,W
walkeho01,Horace,Horace,L.,Walker,,,,,F,0,0,75,210,Michigan State,,4/7/1937,Chester,PA,USA,Chester,Chester,PA,USA,6/7/2001,B
walthis01,Isaac,Isaac,,Walthour,,,,"Rabbit, Ike",G,0,0,71,163,none,,0000-00-00,,,,Benjamin Franklin,New York,NY,USA,0000-00-00,B
warbipe01,Perry,Perry,L.,Warbington,,,,,G,0,0,74,165,Georgia Southern,Lake City CC,9/5/1952,Atlanta,GA,USA,Price,Atlanta,GA,USA,11/9/2008,B
watkida01,Darryl,Darryl,Finesse,Watkins,,,,Mookie,C,0,0,83,258,Syracuse,,11/8/1984,Paterson,NJ,USA,Paterson Catholic,Paterson,NJ,USA,0000-00-00,B
weaveky01,Kyle,Kyle,Donovan,Weaver,,,,,G,0,0,78,201,Washington State,,2/18/1986,Janesville,WI,USA,Beloit Memorial,Beloit,WI,USA,0000-00-00,B
westbde01,Dexter,Dexter,,Westbrook,,,,,F,0,0,80,190,Providence,,0000-00-00,,,,Laurinburg Inst. / Morris,Laurinburg / Bronx,NC / NY,USA,0000-00-00,B
westbru01,Russell,Russell,,Westbrook,,,,,G,0,0,75,187,UCLA,,11/12/1988,Long Beach,CA,USA,Leuzinger,Lawndale,CA,USA,0000-00-00,B
westma02,Mario,Mario,Marcee,West,,,,,G,0,0,77,210,Georgia Tech,,6/19/1984,Huntsville,AL,USA,Douglas County,Douglasville,GA,USA,0000-00-00,B
willide01,Deron,Deron,Michael,Williams,,,,,G,0,0,75,210,Illinois,,7/26/1984,Parkersburg,WV,USA,The Colony,The Colony,TX,USA,0000-00-00,B
willija04,Jawad,Jawad,Hason,Williams,,,,,F,0,0,81,218,North Carolina,,2/19/1983,Cleveland,OH,USA,St. Edward,Lakewood,OH,USA,0000-00-00,B
willima04,Marcus,Marcus,Eliot,Williams,,,,,G-F,0,0,79,205,Arizona,,11/18/1986,Seattle,WA,USA,Roosevelt,Seattle,WA,USA,0000-00-00,B
willire02,Reggie,Reggie,,Williams,,,,,F,0,0,78,210,Virginia Military Institute,,9/14/1986,Prince George,VA,USA,Prince George,Prince George,VA,USA,0000-00-00,B
willise01,Sean,Sean,,Williams,,,,,F-C,0,0,82,235,Boston College,,9/13/1986,Houston,TX,USA,Mansfield,Mansfield,TX,USA,0000-00-00,B
willite01,Terrence,Terrence,Deshon,Williams,,,,,G-F,0,0,78,220,Louisville,,6/28/1987,Seattle,WA,USA,Rainier Beach ,Seattle,WA,USA,0000-00-00,B
wilsoge02,,George,William,Wilson,,,,Ducky,F,0,0,73,190,Northwestern,,2/3/1914,Chicago,IL,USA,Austin / St. Johns Military Academy,Chicago / Delafield,IL / WI,USA,11/23/1978,W
wrighbr03,Brandan,Brandan,Keith,Wright,,,,,F,0,0,81,205,North Carolina,,10/5/1987,Nashville,TN,USA,Brentwood Academy,Brentwood,TN,USA,0000-00-00,B
wrighju01,Julian,Julian,Emil-Jamaal,Wright,,,,Ju-Ju,F,0,0,80,225,Kansas,,5/20/1987,Chicago,IL,USA,Homewood-Flossmoor,Flossmoor,IL,USA,0000-00-00,B
youngth01,Thaddeus,Thaddeus,Charles,Young,,,,Thad-Yo,F,0,0,80,220,Georgia Tech,,6/21/1988,New Orleans,LA,USA,Mitchell,Memphis,TN,USA,0000-00-00,B
yuesu01,Sun,Sun,,Yue,,,,,G,0,0,81,205,none,,11/6/1985,"Cangzhou, Hebei",,CHN,,,,,0000-00-00,O
zimmede01,Derrick,Derrick,Dewayne,Zimmerman,,,,,G,0,0,75,195,Mississippi State,,2/2/1981,Monroe,LA,USA,Wossman,Monroe,LA,USA,0000-00-00,B
ahearbl01,Blake,Daniel,Blake,Ahearn,,,,Blake,G,0,0,74,190,SW Missouri State,,5/27/1984,St. Louis,MO,USA,De Smet Jesuit,St. Louis,MO,USA,0000-00-00,W
arroyca01,Carlos,Carlos,Alberto,Arroyo Bermudez,,,,,G,0,0,74,202,Florida International,,7/30/1979,Rio Piedras,,PUR,Brookwood / Colegio Santiago Apostol,Thomasville / Fajardo,GA / PR,USA / PUR,0000-00-00,W
artesro01,Metta,Metta,,World Peace,,Ronald William Artest,,Ron,G-F,0,0,78,244,St. John's (NY),,11/13/1979,Queensbridge,NY,USA,LaSalle Academy,New York,NY,USA,0000-00-00,B
aubucch01,Chet,Chester,J.,Aubuchon,,,Jr.,Chet,G,0,0,70,137,Michigan State,,5/18/1916,Gary,IN,USA,Horace Mann,Gary,IN,USA,4/14/2005,W
augusdj01,D.J.,Darrell,Gerard,Augustin,,,Jr.,D.J.,G,0,0,72,180,Texas,,11/10/1987,New Orleans,LA,USA,Brother Martin / Fort Bend Hightower,New Orleans / Houston,LA / TX,USA,0000-00-00,B
ayongu01,Gustavo,Gustavo,Alfonso,Ayon Aguirre,,,,,F-C,0,0,82,250,UPAEP-Mexico,,4/1/1985,"Tepoic, Nayarit",,MEX,,,,,0000-00-00,W
bareajo01,Jose,Jose,Juan,Barea Mora,,,,J. J.,G,0,0,71,175,Northeastern,,6/26/1984,Mayaguez,PR,PUR,Miami Christian,Miami,FL,USA,0000-00-00,W
batises01,Esteban,Esteban,Damian,Batista Hernandez,,,,,F-C,0,0,82,270,none,,9/2/1983,Montevideo,,URU,,,,,0000-00-00,W
bielkdo01,Don,Donald,P.,Bielke,,,,Don,C,0,0,79,240,Valparaiso,,0000-00-00,,,,Wilson,St. Paul,MN,USA,0000-00-00,W
borrela01,Lazaro,Lazaro,Manuel,Borrell Hernandez,,,,,F,0,0,80,220,none,,9/20/1972,Havana,,CUB,,,,,0000-00-00,B
bradlbi02,Bill,William,C.,Bradley,,,,Bill,G,0,0,71,165,Tennessee State,Evansville,6/16/1941,,,,Central,Louisville,KY,USA,6/5/2002,B
brannbo01,Bob,Robert,Warren,Brannum,,,,"Bob, Beeb, The Tank",F-C,0,0,77,205,Michigan State,Kentucky,5/28/1926,Winfield,KS,USA,Winfield,Winfield,KS,USA,2/5/2005,W
brockjo01,Jon,Jonathan,Rodney,Brockman,,,,Jon,F,0,0,79,255,Washington,,3/20/1987,Snohomish,WA,USA,Snohomish,Snohomish,WA,USA,0000-00-00,W
brownbo02,Bobby,Robert,Douglas,Brown,,,,Bobby,G,0,0,74,175,Cal-State Fullerton,,9/24/1984,Los Angeles,CA,USA,Westchester,Los Angeles,CA,USA,0000-00-00,B
byrdwa01,Walt,Walter,,Byrd,,,,Walt,F,0,0,79,205,Temple,,0000-00-00,,,,Central,Philadelphia,PA,USA,0000-00-00,B
caldejo01,Jose,Jose,Manuel,Calderon Borrallo,,,,,G,0,0,75,210,none,,9/28/1981,Villanueva de La Serena,,ESP,,,,,0000-00-00,W
callori01,Rick,Richard,Marlon,Calloway,,,,"Rick, Ricky",F,0,0,78,180,Kansas,Indiana,10/12/1966,Cincinnati,OH,USA,Withrow,Cincinnati,OH,USA,0000-00-00,B
carlsdo01,Don,Donald,Vernon,Carlson,,,,"Don, Swede",G-F,0,0,72,170,Minnesota,,3/22/1919,,MN,USA,Edison,Minneapolis,MN,USA,10/16/2004,W
chalmma01,Mario,Almario,Vernard,Chalmers,,,,Mario,,0,0,73,190,Kansas,,5/19/1986,Anchorage,AK,USA,Bartlett,Anchorage,AK,USA,0000-00-00,B
chrisca01,Cal,Calvin,Lawrence,Christensen,,,,Cal,F-C,0,0,77,210,Toledo,,6/6/1927,Toledo,OH,USA,Macomber,Toledo,OH,USA,8/31/2011,W
conlemi01,Mike,Michael,Alex,Conley,,,Jr.,Mike,G,0,0,73,175,Ohio State,,10/11/1987,Indianapolis,IN,USA,Lawrence North,Indianapolis,IN,USA,0000-00-00,B
cookno01,Norm,Norman,,Cook,,,,Norm,F,0,0,80,210,Kansas,,3/2/1955,Chicago,IL,USA,Lincoln / Farragut (fr),Lincoln / Chicago,IL,USA,12/22/2008,B
corleke01,Ken,Kenneth,,Corley,,,,Ken,C,0,0,76.5,210,Oklahoma St. Teachers,,0000-00-00,,,,,,,,0000-00-00,W
corlera01,Ray,Raymond,Charles,Corley,,,,Ray,G,0,0,72,180,Georgetown,Notre Dame,1/14/1928,,,,St. Peters,New York,NY,USA,2/5/2007,W
crawffr01,Freddie,Frederick,Russell,Crawford,,,Jr.,"Freddie, Fred",G-F,0,0,76,189,St. Bonaventure,,12/23/1940,New York,NY,USA,Samuel Gompers,New York,NY,USA,0000-00-00,B
crawfjo01,Joe,Joseph,Reshard,Crawford,,,III,Joe,G,0,0,77,210,Kentucky,,6/17/1986,Detroit,MI,USA,Renaissance,Detroit,MI,USA,0000-00-00,B
curryst01,Stephen,Wardell,Stephen,Curry,,,II,Stephen,G,0,0,75,185,Davidson,,3/14/1988,Akron,OH,USA,Charlotte Christian,Charlotte,NC,USA,0000-00-00,B
diawbo01,Boris,Boris,Babacar,Diaw-Riffiod,,,,,G-F,0,0,80,203,none,,4/16/1982,Cormeille-en-Parisis,,FRA,,,,,0000-00-00,B
diazgu01,Guillermo,Guillermo,Jose,Diaz Gonzalez,,,,Superman,G,0,0,74,185,Miami (FL),,3/4/1985,San Juan,,PUR,Miami Christian Academy,Miami,FL,USA,0000-00-00,B
dilladu01,Dwaine,Dwaine,R.,Dillard,,,,,F,0,0,78,230,Eastern Michigan,San Jose City College/ St. Mary's,3/9/1949,,,,Central,Omaha,NE,USA,6/25/2008,B
dorsejo01,Joey,Richard,Elmer,Dorsey,,,,Joey,F,0,0,80,268,Memphis ,,12/16/1983,Baltimore,MD,USA,Douglass / Mt. Zion / Laurinburg,Baltimore / Durham / Laurinburg,MD / NC/ NC,USA,0000-00-00,B
earlype01,Penny,Penny,Ann,Early (Hill),,,,,G,0,0,63,114,none,,5/30/1943,Chicago,IL,USA,Senn (DNP),Chicago,IL,USA,0000-00-00,W
eskrija01,Jack,John,W.,Eskridge,,,,Jack,C-F,0,0,76,180,Kansas,Graceland JC,0000-00-00,Kansas City,KS,USA,,,,,0000-00-00,W
eyengch01,Christian,Christian,,Eyenga Moenge,,,,,G-F,0,0,78,210,none,,6/22/1989,Kinshasa,,COD,,,,,0000-00-00,B
ezersjo01,Johnny,John,J.,Ezersky,,,,"Johnny, Easy John",F-G,0,0,75,175,none,,0000-00-00,New York,NY,USA,Power Memorial,New York,NY,USA,0000-00-00,W
farieke01,Kenneth,Kenneth,Bernard,Faried Lewis,,,,,F,0,0,80,228,Morehead State,,11/19/1989,Newark,NJ,USA,Technology,Newark,NJ,USA,0000-00-00,B
fazekni01,Nick,Nicholas,Ryan,Fazekas,,,,Nick,F,0,0,83,235,Nevada-Reno,,6/7/1985,Denver,CO,USA,Ralston Valley,Arvada,CO,USA,0000-00-00,W
fernaru01,Rudy,Rudolfo,,Fernandez Farres,,,,Rudy,G-F,0,0,78,185,none,,4/4/1985,Palma de Mallorca,,ESP,,,,,0000-00-00,W
finnda01,Danny,Daniel,Lawrence,Finn,,,Jr.,Danny,G,0,0,73,185,St. John's (NY),,5/29/1928,Brooklyn,NY,USA,,,,,2/18/2007,W
garbajo01,Jorge,Jorge,,Garbajosa Chaparro,,,,,F,0,0,81,245,none,,12/19/1977,Madrid,,ESP,,,,,0000-00-00,W
garnech01,Chris,Christopher,,Garner,,,,Chris,G,0,0,70,156,Memphis,,2/23/1975,Memphis,TN,USA,Treadwell,Memphis,TN,USA,0000-00-00,B
gasolma01,Marc,Marc,,Gasol Saez,,,,,C,0,0,85,265,none,,1/29/1985,Barcelona,,ESP,Lausanne Collegiate School,Memphis,TN,USA,0000-00-00,W
gasolpa01,Pau,Pau,,Gasol Saez,,,,,F,0,0,84,227,none,,7/6/1980,Barcelona,,ESP,,,,,0000-00-00,W
giddejr01,J.R.,Justin,Ray,Giddens,,,,J.R.,G,0,0,77,215,New Mexico,Kansas,2/13/1985,Oklahoma City,OK,USA,John Marshall,Oklahoma City,OK,USA,0000-00-00,B
gillihe01,Herm,Herman,L.,Gilliam,,,Jr.,Herm,G-F,0,0,75,185,Purdue,,4/5/1947,Winston-Salem,NC,USA,Atkins,Winston-Salem,NC,USA,4/16/2005,B
ginobem01,Manu,Emanuel,David,Ginobili,,,,"Manu, Gino, Narigon",F,0,0,78,210,none,,7/28/1977,Bahia Blanca,,ARG,,,,,0000-00-00,W
greenda02,Danny,Daniel,Richard,Green,,,Jr.,Danny,G-F,0,0,78,210,North Carolina,,6/22/1987,North Babylon,NY,USA,St. Mary's,Manhasset,NY,USA,0000-00-00,B
greenje02,Jeff,Jeffrey,Lynn,Green,,,,Jeff,F,0,0,81,228,Georgetown,,8/28/1986,Cheverly,MD,USA,Northwestern,Hyattsville,MD,USA,0000-00-00,B
hansbty01,Tyler,Andrew,Tyler,Hansbrough,,,,Tyler,F,0,0,81,250,North Carolina,,11/3/1985,Poplar Bluff,MO,USA,Poplar Bluff,Poplar Bluff,MO,USA,0000-00-00,W
harrimi01,Mike,Michael,,Harris,,,,Mike,F,0,0,78,240,Rice,,6/15/1983,Hillsboro,TX,USA,Hillsboro,Hillsboro,TX,USA,0000-00-00,B
herrmwa01,Walter,Walter,,Herrmann Heinrich,,,,,F-C,0,0,81,225,none,,6/26/1979,Venado Tuerto,,ARG,,,,,0000-00-00,W
hicksjj01,J.J.,James,Edward,Hickson,,,,J.J.,F,0,0,81,242,North Carolina State,,9/4/1988,Atlanta,GA,USA,Carver / SW Atlanta Christian / Weaver,Columbus / Atlanta / Marietta,GA,USA,0000-00-00,B
hilarne01,Nene,,,Nene,,Maybyner Rodney Hilario,,,F-C,0,0,83,260,none,,9/13/1982,Sao Carlos,,BRA,Instituto Alvaro Guiao,Sao Carlos,,BRA,0000-00-00,B
holcodo01,Doug,Douglas,Martin,Holcomb,,,,Doug,F,0,0,76,200,Wisconsin,,2/9/1921,Milwaukee,WI,USA,Lincoln,Milwaukee,WI,USA,2/3/2008,W
horfoal01,Al,Alfred,Joel,Horford Reynoso,,,,Al,F-C,0,0,82,245,Florida,,6/3/1986,Puerto Plata,,DOM,Grand Ledge,Grand Ledge,MI,USA,0000-00-00,B
hunteot01,Othello,Tegba,Othello,Hunter,,,,Othello,F,0,0,80,225,Ohio State,Hillsborough CC,5/28/1986,Winston-Salem,NC,USA,R.J. Reynolds,Winston-Salem,NC,USA,0000-00-00,B
ibakase01,Serge,Sergeballu,L.S.L.W.J.H.,Ibaka,,,,Serge,F,0,0,82,235,none,,9/18/1989,Brazzaville,,CGO,,,,,0000-00-00,B
jarosto01,Tony,Anthony,Joseph,Jaros,,,,Tony,F-G,0,0,75,180,Minnesota,,2/21/1920,,,,Edison,Minneapolis,MN,USA,4/22/1995,W
jianlyi01,Jianlian,Jianlian,,Yi,,,,,F,0,0,83,238,none,,10/27/1987,"He Shan, Guang Dong",,CHN,,,,,0000-00-00,O
johnstr01,Trey,Clinton,,Johnson,,,III,Trey,G-F,0,0,77,218,Jackson State,,8/30/1984,Jackson,MS,USA,William B. Murrah,Jackson,MS,USA,0000-00-00,B
jordade01,DeAndre,Hyland,DeAndre,Jordan,,,Jr.,DeAndre,C,0,0,83,250,Texas A&M,,7/21/1988,Houston,TX,USA,Episcopal / Christian Life Center Academy,Houston / Humble,TX,USA,0000-00-00,B
kelleke01,Ken,Kenneth,W.,Keller,,,,Ken,G,0,0,73,180,St. John's (NY),Vermont,7/30/1925,,,,,,,,2/24/1983,W
kerrjo01,Johnny,John,Graham,Kerr,,,,"Johnny, Red",C-F,0,0,81,230,Illinois,,8/17/1932,Chicago,IL,USA,Tilden,Chicago,IL,USA,2/26/2009,W
kirklwi01,Wilber,Wilber,,Kirkland,,,,,F,0,0,79,190,Cheyney State,,0000-00-00,,,,,,,,0000-00-00,B
knighbo01,Bob,Bobby,F.,Knight,,,,"Bob, Bobby",G-F,0,0,74,185,none,,4/30/1929,Hartford,CT,USA,Weaver (DNP?),Hartford,CT,USA,5/23/2008,B
kojisdo01,Don,Donald,R.,Kojis,,,,Don,F,0,0,75,202,Marquette,,1/15/1939,Milwaukee,WI,USA,Notre Dame,Milwaukee,WI,USA,0000-00-00,W
koufoko01,Kosta,Kostantine,Demetrios,Koufos,,,,Kosta,C,0,0,84,265,Ohio State,,2/24/1989,Canton,OH,USA,GlenOak,Canton,OH,USA,0000-00-00,W
kronto01,Tommy,Thomas,M.,Kron,,,,"Tommy, Tom, Mr. Hustle, Krash",G,0,0,77,200,Kentucky,,2/20/1944,Tell City,IN,USA,Tell City,Tell City,IN,USA,11/29/2007,W
kurzro01,Rob,Robert,Karl,Kurz,,,,Rob,F,0,0,81,232,Notre Dame,,3/5/1985,Philadelphia,PA,USA,Penn Charter / Germantown Academy,Philadelphia / Fort Washington,PA,USA,0000-00-00,W
kutluib01,Ibo,Ibrahim,,Kutluay,,,,Ibo,G,0,0,78,200,none,,1/7/1974,Istanbul,,TUR,,,,,0000-00-00,W
lacyed01,Edgar,Edgar,Eddie,Lacey,,,,,F,0,0,78,190,UCLA,,8/2/1944,Los Angeles,CA,USA,Jefferson,Los Angeles,CA,USA,3/22/2011,B
